date,results,slot 1,slot 2,slot 3,slot 4,slot 5,slot 6,sorted1,sorted2,sorted3,sorted4,sorted5,sorted6
6/27/2016,28-50-42-53-07-30,28,50,42,53,7,30,7,28,30,42,50,53
6/29/2016,05-10-20-39-12-36,5,10,20,39,12,36,5,10,12,20,36,39
7/2/2016,08-25-05-04-50-45,8,25,5,4,50,45,4,5,8,25,45,50
7/4/2016,44-14-09-26-48-33,44,14,9,26,48,33,9,14,26,33,44,48
7/6/2016,14-23-06-20-39-54,14,23,6,20,39,54,6,14,20,23,39,54
7/9/2016,28-43-31-13-18-02,28,43,31,13,18,2,2,13,18,28,31,43
7/11/2016,17-15-53-30-14-02,17,15,53,30,14,2,2,14,15,17,30,53
7/13/2016,35-38-21-23-24-12,35,38,21,23,24,12,12,21,23,24,35,38
7/16/2016,33-32-51-17-13-03,33,32,51,17,13,3,3,13,17,32,33,51
7/18/2016,05-27-21-45-02-47,5,27,21,45,2,47,2,5,21,27,45,47
7/20/2016,10-07-16-22-44-37,10,7,16,22,44,37,7,10,16,22,37,44
7/23/2016,37-34-19-08-26-25,37,34,19,8,26,25,8,19,25,26,34,37
7/25/2016,15-42-11-31-30-28,15,42,11,31,30,28,11,15,28,30,31,42
7/27/2016,23-44-28-12-04-13,23,44,28,12,4,13,4,12,13,23,28,44
7/30/2016,13-35-24-09-06-53,13,35,24,9,6,53,6,9,13,24,35,53
8/1/2016,15-09-47-20-02-40,15,9,47,20,2,40,2,9,15,20,40,47
8/3/2016,44-02-43-52-31-51,44,2,43,52,31,51,2,31,43,44,51,52
8/6/2016,17-31-38-27-47-36,17,31,38,27,47,36,17,27,31,36,38,47
8/8/2016,16-18-28-13-55-47,16,18,28,13,55,47,13,16,18,28,47,55
8/10/2016,41-25-08-11-29-34,41,25,8,11,29,34,8,11,25,29,34,41
8/13/2016,01-51-06-31-10-48,1,51,6,31,10,48,1,6,10,31,48,51
8/15/2016,25-04-48-28-20-23,25,4,48,28,20,23,4,20,23,25,28,48
8/17/2016,55-16-02-11-50-32,55,16,2,11,50,32,2,11,16,32,50,55
8/20/2016,46-32-20-04-26-51,46,32,20,4,26,51,4,20,26,32,46,51
8/22/2016,55-37-08-15-27-47,55,37,8,15,27,47,8,15,27,37,47,55
8/24/2016,45-20-13-26-02-43,45,20,13,26,2,43,2,13,20,26,43,45
8/27/2016,47-16-42-22-43-50,47,16,42,22,43,50,16,22,42,43,47,50
8/29/2016,11-14-37-44-20-38,11,14,37,44,20,38,11,14,20,37,38,44
8/31/2016,43-12-35-48-07-28,43,12,35,48,7,28,7,12,28,35,43,48
9/3/2016,33-23-12-41-35-01,33,23,12,41,35,1,1,12,23,33,35,41
9/5/2016,06-17-05-54-45-29,6,17,5,54,45,29,5,6,17,29,45,54
9/7/2016,24-36-29-49-22-53,24,36,29,49,22,53,22,24,29,36,49,53
9/10/2016,47-19-55-23-38-06,47,19,55,23,38,6,6,19,23,38,47,55
9/12/2016,27-03-44-33-39-19,27,3,44,33,39,19,3,19,27,33,39,44
9/14/2016,16-31-41-19-09-08,16,31,41,19,9,8,8,9,16,19,31,41
9/17/2016,24-53-33-17-51-22,24,53,33,17,51,22,17,22,24,33,51,53
9/19/2016,47-31-43-39-23-26,47,31,43,39,23,26,23,26,31,39,43,47
9/21/2016,42-19-45-03-41-49,42,19,45,3,41,49,3,19,41,42,45,49
9/24/2016,49-16-27-24-28-35,49,16,27,24,28,35,16,24,27,28,35,49
9/26/2016,08-16-37-29-31-22,8,16,37,29,31,22,8,16,22,29,31,37
9/28/2016,18-17-46-47-14-54,18,17,46,47,14,54,14,17,18,46,47,54
10/1/2016,35-22-11-42-20-03,35,22,11,42,20,3,3,11,20,22,35,42
10/3/2016,34-09-27-44-20-12,34,9,27,44,20,12,9,12,20,27,34,44
10/5/2016,25-40-54-21-51-15,25,40,54,21,51,15,15,21,25,40,51,54
10/8/2016,48-49-18-52-33-14,48,49,18,52,33,14,14,18,33,48,49,52
10/10/2016,53-33-11-21-49-41,53,33,11,21,49,41,11,21,33,41,49,53
10/12/2016,17-23-19-10-03-46,17,23,19,10,3,46,3,10,17,19,23,46
10/15/2016,05-03-52-34-13-53,5,3,52,34,13,53,3,5,13,34,52,53
10/17/2016,44-36-07-12-11-15,44,36,7,12,11,15,7,11,12,15,36,44
10/19/2016,15-46-22-28-36-44,15,46,22,28,36,44,15,22,28,36,44,46
10/22/2016,34-15-47-13-04-53,34,15,47,13,4,53,4,13,15,34,47,53
10/24/2016,38-31-51-33-49-47,38,31,51,33,49,47,31,33,38,47,49,51
10/26/2016,30-47-32-20-05-21,30,47,32,20,5,21,5,20,21,30,32,47
10/29/2016,33-14-46-05-38-23,33,14,46,5,38,23,5,14,23,33,38,46
10/31/2016,19-07-44-04-12-27,19,7,44,4,12,27,4,7,12,19,27,44
11/2/2016,12-20-45-04-55-29,12,20,45,4,55,29,4,12,20,29,45,55
11/5/2016,07-16-02-23-36-30,7,16,2,23,36,30,2,7,16,23,30,36
11/7/2016,47-30-21-15-22-43,47,30,21,15,22,43,15,21,22,30,43,47
11/9/2016,44-52-33-40-03-05,44,52,33,40,3,5,3,5,33,40,44,52
11/12/2016,03-13-52-43-38-54,3,13,52,43,38,54,3,13,38,43,52,54
11/14/2016,39-43-45-30-14-12,39,43,45,30,14,12,12,14,30,39,43,45
11/16/2016,36-07-47-20-52-18,36,7,47,20,52,18,7,18,20,36,47,52
11/19/2016,54-13-41-31-18-21,54,13,41,31,18,21,13,18,21,31,41,54
11/21/2016,05-44-37-11-34-19,5,44,37,11,34,19,5,11,19,34,37,44
11/23/2016,15-03-46-22-05-19,15,3,46,22,5,19,3,5,15,19,22,46
11/26/2016,06-34-19-20-38-07,6,34,19,20,38,7,6,7,19,20,34,38
11/28/2016,26-03-33-48-34-10,26,3,33,48,34,10,3,10,26,33,34,48
11/30/2016,27-16-10-33-46-55,27,16,10,33,46,55,10,16,27,33,46,55
12/3/2016,41-32-02-48-31-35,41,32,2,48,31,35,2,31,32,35,41,48
12/5/2016,38-01-13-52-35-45,38,1,13,52,35,45,1,13,35,38,45,52
12/7/2016,36-30-18-37-28-31,36,30,18,37,28,31,18,28,30,31,36,37
12/10/2016,54-08-29-47-55-27,54,8,29,47,55,27,8,27,29,47,54,55
12/12/2016,10-21-18-04-47-03,10,21,18,4,47,3,3,4,10,18,21,47
12/14/2016,07-27-17-11-32-49,7,27,17,11,32,49,7,11,17,27,32,49
12/17/2016,48-38-04-33-12-21,48,38,4,33,12,21,4,12,21,33,38,48
12/19/2016,54-45-05-47-18-55,54,45,5,47,18,55,5,18,45,47,54,55
12/21/2016,27-08-44-49-14-40,27,8,44,49,14,40,8,14,27,40,44,49
12/24/2016,35-23-15-55-28-41,35,23,15,55,28,41,15,23,28,35,41,55
12/26/2016,12-53-43-40-52-17,12,53,43,40,52,17,12,17,40,43,52,53
12/28/2016,51-35-50-30-17-02,51,35,50,30,17,2,2,17,30,35,50,51
12/31/2016,33-31-29-26-14-54,33,31,29,26,14,54,14,26,29,31,33,54
1/2/2017,18-29-35-16-05-47,18,29,35,16,5,47,5,16,18,29,35,47
1/4/2017,05-42-38-37-03-46,5,42,38,37,3,46,3,5,37,38,42,46
1/7/2017,34-20-40-04-18-42,34,20,40,4,18,42,4,18,20,34,40,42
1/9/2017,47-14-03-49-48-30,47,14,3,49,48,30,3,14,30,47,48,49
1/11/2017,50-47-35-08-38-44,50,47,35,8,38,44,8,35,38,44,47,50
1/14/2017,27-36-28-19-54-23,27,36,28,19,54,23,19,23,27,28,36,54
1/16/2017,11-49-24-01-43-50,11,49,24,1,43,50,1,11,24,43,49,50
1/18/2017,45-27-37-43-06-39,45,27,37,43,6,39,6,27,37,39,43,45
1/21/2017,52-17-20-43-15-19,52,17,20,43,15,19,15,17,19,20,43,52
1/23/2017,18-47-39-22-10-23,18,47,39,22,10,23,10,18,22,23,39,47
1/25/2017,26-06-46-36-11-15,26,6,46,36,11,15,6,11,15,26,36,46
1/28/2017,51-38-40-32-36-10,51,38,40,32,36,10,10,32,36,38,40,51
1/30/2017,16-22-04-52-49-51,16,22,4,52,49,51,4,16,22,49,51,52
2/1/2017,52-45-32-36-34-31,52,45,32,36,34,31,31,32,34,36,45,52
2/4/2017,05-25-10-49-39-01,5,25,10,49,39,1,1,5,10,25,39,49
2/6/2017,49-50-39-23-21-19,49,50,39,23,21,19,19,21,23,39,49,50
2/8/2017,21-30-34-08-38-52,21,30,34,8,38,52,8,21,30,34,38,52
2/11/2017,33-35-26-55-20-25,33,35,26,55,20,25,20,25,26,33,35,55
2/13/2017,40-36-38-13-07-34,40,36,38,13,7,34,7,13,34,36,38,40
2/15/2017,40-23-13-38-27-25,40,23,13,38,27,25,13,23,25,27,38,40
2/18/2017,09-18-13-52-50-11,9,18,13,52,50,11,9,11,13,18,50,52
2/20/2017,54-06-15-22-46-09,54,6,15,22,46,9,6,9,15,22,46,54
2/22/2017,42-04-27-12-14-19,42,4,27,12,14,19,4,12,14,19,27,42
2/25/2017,51-16-33-34-41-12,51,16,33,34,41,12,12,16,33,34,41,51
2/27/2017,45-52-47-38-03-17,45,52,47,38,3,17,3,17,38,45,47,52
3/1/2017,23-16-24-50-53-38,23,16,24,50,53,38,16,23,24,38,50,53
3/4/2017,05-01-16-06-03-07,5,1,16,6,3,7,1,3,5,6,7,16
3/6/2017,35-55-51-46-11-28,35,55,51,46,11,28,11,28,35,46,51,55
3/8/2017,32-48-42-01-25-55,32,48,42,1,25,55,1,25,32,42,48,55
3/11/2017,45-16-52-06-43-11,45,16,52,6,43,11,6,11,16,43,45,52
3/13/2017,17-21-05-09-42-27,17,21,5,9,42,27,5,9,17,21,27,42
3/15/2017,16-42-20-01-24-43,16,42,20,1,24,43,1,16,20,24,42,43
3/18/2017,08-17-23-40-52-06,8,17,23,40,52,6,6,8,17,23,40,52
3/20/2017,02-06-38-36-30-07,2,6,38,36,30,7,2,6,7,30,36,38
3/22/2017,47-38-22-25-28-15,47,38,22,25,28,15,15,22,25,28,38,47
3/25/2017,19-45-34-24-11-04,19,45,34,24,11,4,4,11,19,24,34,45
3/27/2017,16-32-44-38-13-10,16,32,44,38,13,10,10,13,16,32,38,44
3/29/2017,13-23-53-49-12-34,13,23,53,49,12,34,12,13,23,34,49,53
4/1/2017,51-27-39-52-02-03,51,27,39,52,2,3,2,3,27,39,51,52
4/3/2017,38-40-44-30-15-25,38,40,44,30,15,25,15,25,30,38,40,44
4/5/2017,52-53-37-21-36-45,52,53,37,21,36,45,21,36,37,45,52,53
4/8/2017,40-30-29-09-41-03,40,30,29,9,41,3,3,9,29,30,40,41
4/10/2017,02-01-09-10-37-54,2,1,9,10,37,54,1,2,9,10,37,54
4/12/2017,27-41-26-21-18-09,27,41,26,21,18,9,9,18,21,26,27,41
4/17/2017,41-49-16-13-33-30,41,49,16,13,33,30,13,16,30,33,41,49
4/19/2017,35-27-49-33-23-18,35,27,49,33,23,18,18,23,27,33,35,49
4/22/2017,34-42-08-15-23-20,34,42,8,15,23,20,8,15,20,23,34,42
4/24/2017,12-01-09-02-06-05,12,1,9,2,6,5,1,2,5,6,9,12
4/26/2017,43-30-26-55-32-02,43,30,26,55,32,2,2,26,30,32,43,55
4/29/2017,04-49-51-43-15-29,4,49,51,43,15,29,4,15,29,43,49,51
5/1/2017,34-21-53-29-20-12,34,21,53,29,20,12,12,20,21,29,34,53
5/3/2017,27-30-29-49-47-01,27,30,29,49,47,1,1,27,29,30,47,49
5/6/2017,44-02-23-18-04-22,44,2,23,18,4,22,2,4,18,22,23,44
5/8/2017,15-28-40-39-21-29,15,28,40,39,21,29,15,21,28,29,39,40
5/10/2017,44-52-07-06-11-42,44,52,7,6,11,42,6,7,11,42,44,52
5/13/2017,23-35-21-36-11-08,23,35,21,36,11,8,8,11,21,23,35,36
5/15/2017,50-07-18-51-12-38,50,7,18,51,12,38,7,12,18,38,50,51
5/17/2017,25-35-29-01-44-02,25,35,29,1,44,2,1,2,25,29,35,44
5/20/2017,25-43-04-40-55-51,25,43,4,40,55,51,4,25,40,43,51,55
5/22/2017,17-27-08-44-52-55,17,27,8,44,52,55,8,17,27,44,52,55
5/24/2017,34-33-38-52-07-37,34,33,38,52,7,37,7,33,34,37,38,52
5/27/2017,47-19-32-23-20-55,47,19,32,23,20,55,19,20,23,32,47,55
5/29/2017,44-16-19-49-05-32,44,16,19,49,5,32,5,16,19,32,44,49
5/31/2017,08-01-27-15-46-33,8,1,27,15,46,33,1,8,15,27,33,46
6/3/2017,16-38-41-32-13-28,16,38,41,32,13,28,13,16,28,32,38,41
6/5/2017,10-31-40-12-37-35,10,31,40,12,37,35,10,12,31,35,37,40
6/7/2017,29-40-28-38-55-37,29,40,28,38,55,37,28,29,37,38,40,55
6/10/2017,06-52-34-35-23-08,6,52,34,35,23,8,6,8,23,34,35,52
6/12/2017,54-07-41-32-39-06,54,7,41,32,39,6,6,7,32,39,41,54
6/14/2017,35-02-01-51-24-47,35,2,1,51,24,47,1,2,24,35,47,51
6/17/2017,22-12-54-05-08-19,22,12,54,5,8,19,5,8,12,19,22,54
6/19/2017,36-13-54-48-27-20,36,13,54,48,27,20,13,20,27,36,48,54
6/21/2017,42-25-31-16-44-09,42,25,31,16,44,9,9,16,25,31,42,44
6/24/2017,52-38-20-05-06-21,52,38,20,5,6,21,5,6,20,21,38,52
6/26/2017,15-54-44-35-49-06,15,54,44,35,49,6,6,15,35,44,49,54
6/28/2017,14-43-09-02-29-49,14,43,9,2,29,49,2,9,14,29,43,49
7/1/2017,19-26-54-27-09-25,19,26,54,27,9,25,9,19,25,26,27,54
7/3/2017,12-34-25-47-36-35,12,34,25,47,36,35,12,25,34,35,36,47
7/5/2017,18-50-10-33-34-54,18,50,10,33,34,54,10,18,33,34,50,54
7/8/2017,38-40-25-52-26-03,38,40,25,52,26,3,3,25,26,38,40,52
7/10/2017,38-36-53-40-08-48,38,36,53,40,8,48,8,36,38,40,48,53
7/12/2017,48-16-53-13-14-18,48,16,53,13,14,18,13,14,16,18,48,53
7/15/2017,28-23-36-49-43-19,28,23,36,49,43,19,19,23,28,36,43,49
7/17/2017,10-52-44-26-24-13,10,52,44,26,24,13,10,13,24,26,44,52
7/19/2017,02-11-04-43-55-33,2,11,4,43,55,33,2,4,11,33,43,55
7/22/2017,44-26-29-32-38-13,44,26,29,32,38,13,13,26,29,32,38,44
7/24/2017,26-48-47-08-34-20,26,48,47,8,34,20,8,20,26,34,47,48
7/26/2017,55-18-42-38-11-12,55,18,42,38,11,12,11,12,18,38,42,55
7/29/2017,51-25-11-37-18-38,51,25,11,37,18,38,11,18,25,37,38,51
7/31/2017,03-44-02-16-46-33,3,44,2,16,46,33,2,3,16,33,44,46
8/2/2017,02-28-06-27-15-20,2,28,6,27,15,20,2,6,15,20,27,28
8/5/2017,47-03-01-19-28-52,47,3,1,19,28,52,1,3,19,28,47,52
8/7/2017,18-11-20-44-55-33,18,11,20,44,55,33,11,18,20,33,44,55
8/9/2017,20-01-06-15-11-07,20,1,6,15,11,7,1,6,7,11,15,20
8/12/2017,25-49-54-39-20-15,25,49,54,39,20,15,15,20,25,39,49,54
8/14/2017,24-09-03-27-46-41,24,9,3,27,46,41,3,9,24,27,41,46
8/16/2017,48-50-05-55-25-22,48,50,5,55,25,22,5,22,25,48,50,55
8/19/2017,03-44-25-07-55-52,3,44,25,7,55,52,3,7,25,44,52,55
8/21/2017,40-06-17-34-30-43,40,6,17,34,30,43,6,17,30,34,40,43
8/23/2017,30-02-08-33-41-06,30,2,8,33,41,6,2,6,8,30,33,41
8/26/2017,31-54-45-08-49-37,31,54,45,8,49,37,8,31,37,45,49,54
8/28/2017,20-47-17-48-40-10,20,47,17,48,40,10,10,17,20,40,47,48
8/30/2017,17-10-06-03-11-27,17,10,6,3,11,27,3,6,10,11,17,27
9/2/2017,31-16-17-45-50-11,31,16,17,45,50,11,11,16,17,31,45,50
9/4/2017,22-49-06-25-54-53,22,49,6,25,54,53,6,22,25,49,53,54
9/6/2017,18-55-38-37-16-14,18,55,38,37,16,14,14,16,18,37,38,55
9/9/2017,22-33-42-11-36-27,22,33,42,11,36,27,11,22,27,33,36,42
9/11/2017,22-24-34-51-55-37,22,24,34,51,55,37,22,24,34,37,51,55
9/13/2017,03-33-41-18-07-20,3,33,41,18,7,20,3,7,18,20,33,41
9/16/2017,13-02-23-55-10-49,13,2,23,55,10,49,2,10,13,23,49,55
9/18/2017,34-37-17-39-04-13,34,37,17,39,4,13,4,13,17,34,37,39
9/20/2017,09-19-46-27-43-48,9,19,46,27,43,48,9,19,27,43,46,48
9/23/2017,07-04-14-26-52-29,7,4,14,26,52,29,4,7,14,26,29,52
9/25/2017,14-55-51-36-16-03,14,55,51,36,16,3,3,14,16,36,51,55
9/27/2017,51-16-41-48-01-34,51,16,41,48,1,34,1,16,34,41,48,51
9/30/2017,22-55-35-33-37-15,22,55,35,33,37,15,15,22,33,35,37,55
10/2/2017,22-11-35-05-25-42,22,11,35,5,25,42,5,11,22,25,35,42
10/4/2017,54-19-03-24-17-39,54,19,3,24,17,39,3,17,19,24,39,54
10/7/2017,34-07-18-15-41-47,34,7,18,15,41,47,7,15,18,34,41,47
10/9/2017,07-16-40-31-05-22,7,16,40,31,5,22,5,7,16,22,31,40
10/11/2017,30-24-37-54-15-14,30,24,37,54,15,14,14,15,24,30,37,54
10/14/2017,46-28-44-52-06-04,46,28,44,52,6,4,4,6,28,44,46,52
10/16/2017,18-33-28-21-23-22,18,33,28,21,23,22,18,21,22,23,28,33
10/18/2017,51-03-02-42-41-11,51,3,2,42,41,11,2,3,11,41,42,51
10/21/2017,25-11-28-06-38-55,25,11,28,6,38,55,6,11,25,28,38,55
10/23/2017,23-18-13-20-54-12,23,18,13,20,54,12,12,13,18,20,23,54
10/25/2017,15-29-24-42-52-34,15,29,24,42,52,34,15,24,29,34,42,52
10/28/2017,19-16-23-09-06-11,19,16,23,9,6,11,6,9,11,16,19,23
10/30/2017,11-24-22-20-48-36,11,24,22,20,48,36,11,20,22,24,36,48
11/1/2017,33-06-21-04-43-18,33,6,21,4,43,18,4,6,18,21,33,43
11/4/2017,38-06-23-17-46-36,38,6,23,17,46,36,6,17,23,36,38,46
11/6/2017,17-26-45-28-43-19,17,26,45,28,43,19,17,19,26,28,43,45
11/8/2017,25-30-54-53-40-34,25,30,54,53,40,34,25,30,34,40,53,54
11/11/2017,11-19-35-41-10-05,11,19,35,41,10,5,5,10,11,19,35,41
11/13/2017,20-01-36-52-03-29,20,1,36,52,3,29,1,3,20,29,36,52
11/15/2017,29-09-25-37-21-20,29,9,25,37,21,20,9,20,21,25,29,37
11/18/2017,17-52-50-09-33-46,17,52,50,9,33,46,9,17,33,46,50,52
11/20/2017,15-50-42-35-05-17,15,50,42,35,5,17,5,15,17,35,42,50
11/22/2017,17-44-01-03-49-41,17,44,1,3,49,41,1,3,17,41,44,49
11/25/2017,50-05-22-15-01-39,50,5,22,15,1,39,1,5,15,22,39,50
11/27/2017,52-17-20-27-46-54,52,17,20,27,46,54,17,20,27,46,52,54
11/29/2017,45-53-32-41-27-11,45,53,32,41,27,11,11,27,32,41,45,53
12/2/2017,37-35-45-11-24-22,37,35,45,11,24,22,11,22,24,35,37,45
12/4/2017,33-22-08-42-01-10,33,22,8,42,1,10,1,8,10,22,33,42
12/6/2017,48-54-12-18-52-10,48,54,12,18,52,10,10,12,18,48,52,54
12/9/2017,37-33-51-28-55-07,37,33,51,28,55,7,7,28,33,37,51,55
12/11/2017,20-09-22-08-33-13,20,9,22,8,33,13,8,9,13,20,22,33
12/13/2017,24-12-07-23-43-50,24,12,7,23,43,50,7,12,23,24,43,50
12/16/2017,47-45-26-09-50-03,47,45,26,9,50,3,3,9,26,45,47,50
12/18/2017,38-44-22-02-48-31,38,44,22,2,48,31,2,22,31,38,44,48
12/20/2017,51-29-20-14-12-07,51,29,20,14,12,7,7,12,14,20,29,51
12/23/2017,03-13-11-25-04-18,3,13,11,25,4,18,3,4,11,13,18,25
12/27/2017,25-21-26-41-29-09,25,21,26,41,29,9,9,21,25,26,29,41
12/30/2017,26-23-03-34-48-05,26,23,3,34,48,5,3,5,23,26,34,48
1/3/2018,29-16-05-25-12-30,29,16,5,25,12,30,5,12,16,25,29,30
1/6/2018,42-51-03-49-47-21,42,51,3,49,47,21,3,21,42,47,49,51
1/8/2018,32-44-51-36-07-39,32,44,51,36,7,39,7,32,36,39,44,51
1/10/2018,27-51-47-09-12-01,27,51,47,9,12,1,1,9,12,27,47,51
1/13/2018,21-37-54-15-49-11,21,37,54,15,49,11,11,15,21,37,49,54
1/15/2018,48-20-31-41-01-40,48,20,31,41,1,40,1,20,31,40,41,48
1/17/2018,25-30-22-05-40-41,25,30,22,5,40,41,5,22,25,30,40,41
1/20/2018,23-10-52-51-03-09,23,10,52,51,3,9,3,9,10,23,51,52
1/22/2018,39-05-21-54-18-13,39,5,21,54,18,13,5,13,18,21,39,54
1/24/2018,27-28-48-34-55-43,27,28,48,34,55,43,27,28,34,43,48,55
1/27/2018,11-49-12-20-45-02,11,49,12,20,45,2,2,11,12,20,45,49
1/29/2018,55-52-17-37-26-45,55,52,17,37,26,45,17,26,37,45,52,55
1/31/2018,09-52-45-21-13-05,9,52,45,21,13,5,5,9,13,21,45,52
2/3/2018,01-13-46-39-45-30,1,13,46,39,45,30,1,13,30,39,45,46
2/5/2018,19-30-54-36-28-14,19,30,54,36,28,14,14,19,28,30,36,54
2/7/2018,53-05-29-44-10-07,53,5,29,44,10,7,5,7,10,29,44,53
2/10/2018,05-32-28-11-35-31,5,32,28,11,35,31,5,11,28,31,32,35
2/12/2018,10-05-42-49-23-06,10,5,42,49,23,6,5,6,10,23,42,49
2/14/2018,54-25-19-47-09-50,54,25,19,47,9,50,9,19,25,47,50,54
2/17/2018,55-05-44-42-18-24,55,5,44,42,18,24,5,18,24,42,44,55
2/19/2018,16-34-19-24-02-18,16,34,19,24,2,18,2,16,18,19,24,34
2/21/2018,04-43-36-23-02-38,4,43,36,23,2,38,2,4,23,36,38,43
2/24/2018,04-44-33-16-22-53,4,44,33,16,22,53,4,16,22,33,44,53
2/26/2018,29-35-03-02-34-08,29,35,3,2,34,8,2,3,8,29,34,35
2/28/2018,47-27-07-05-38-28,47,27,7,5,38,28,5,7,27,28,38,47
3/3/2018,47-07-39-54-05-28,47,7,39,54,5,28,5,7,28,39,47,54
3/5/2018,18-07-33-03-09-14,18,7,33,3,9,14,3,7,9,14,18,33
3/7/2018,35-10-23-28-24-06,35,10,23,28,24,6,6,10,23,24,28,35
3/12/2018,38-12-41-11-15-52,38,12,41,11,15,52,11,12,15,38,41,52
3/10/2018,15-18-10-52-09-28,15,18,10,52,9,28,9,10,15,18,28,52
3/14/2018,12-23-28-55-14-13,12,23,28,55,14,13,12,13,14,23,28,55
3/17/2018,03-30-07-36-10-32,3,30,7,36,10,32,3,7,10,30,32,36
3/19/2018,26-15-07-31-49-05,26,15,7,31,49,5,5,7,15,26,31,49
3/21/2018,38-16-52-54-46-42,38,16,52,54,46,42,16,38,42,46,52,54
3/24/2018,20-05-33-16-41-08,20,5,33,16,41,8,5,8,16,20,33,41
3/26/2018,44-50-21-47-12-13,44,50,21,47,12,13,12,13,21,44,47,50
3/28/2018,42-48-30-03-12-20,42,48,30,3,12,20,3,12,20,30,42,48
4/2/2018,05-08-35-52-03-14,5,8,35,52,3,14,3,5,8,14,35,52
4/4/2018,37-01-41-23-17-44,37,1,41,23,17,44,1,17,23,37,41,44
4/7/2018,11-05-31-33-43-51,11,5,31,33,43,51,5,11,31,33,43,51
4/9/2018,25-32-28-09-36-44,25,32,28,9,36,44,9,25,28,32,36,44
4/11/2018,23-34-14-04-28-35,23,34,14,4,28,35,4,14,23,28,34,35
4/14/2018,45-21-18-53-12-37,45,21,18,53,12,37,12,18,21,37,45,53
4/16/2018,33-36-46-04-47-13,33,36,46,4,47,13,4,13,33,36,46,47
4/18/2018,03-02-24-27-21-10,3,2,24,27,21,10,2,3,10,21,24,27
4/21/2018,26-35-54-48-34-33,26,35,54,48,34,33,26,33,34,35,48,54
4/23/2018,48-54-49-20-32-22,48,54,49,20,32,22,20,22,32,48,49,54
4/25/2018,13-42-43-44-15-35,13,42,43,44,15,35,13,15,35,42,43,44
4/28/2018,01-51-34-21-30-18,1,51,34,21,30,18,1,18,21,30,34,51
4/30/2018,46-03-04-22-38-28,46,3,4,22,38,28,3,4,22,28,38,46
5/2/2018,36-30-17-07-43-50,36,30,17,7,43,50,7,17,30,36,43,50
5/5/2018,54-21-44-36-11-38,54,21,44,36,11,38,11,21,36,38,44,54
